# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
poly	FBgn0086371	FBtr0303265	protein_coding	0	10	5	63	2	0	3	18	0	27	5	0	0	0	0	0	0	0	0	10	13
polybromo	FBgn0039227	FBtr0084740	protein_coding	0	60	12	51	3	0	2	33	0	7	12	0	0	0	2	0	0	0	0	58	7
polyph	FBgn0033572	FBtr0088198	protein_coding	0	38	5	65	0	1	2	21	0	16	5	0	0	0	5	0	0	0	1	31	31
polyph	FBgn0033572	FBtr0339474	protein_coding	0	11	3	94	29	1	2	21	0	16	3	0	0	0	5	0	0	0	0	5	31
pon	FBgn0025739	FBtr0070681	protein_coding	0	8	10	32	1	0	3	20	0	1	10	0	0	0	0	0	0	0	0	8	7
pont	FBgn0040078	FBtr0082226	protein_coding	0	5	0	15	2	0	3	7	0	1	0	0	0	0	1	0	0	0	0	4	3
por	FBgn0004957	FBtr0074577	protein_coding	0	26	9	24	7	0	0	6	0	0	9	0	0	0	0	0	0	0	0	26	11
por	FBgn0004957	FBtr0310487	protein_coding	0	26	9	19	0	0	0	8	0	0	9	0	0	0	0	0	0	0	0	26	11
por	FBgn0004957	FBtr0333247	protein_coding	0	26	9	24	7	0	0	6	0	0	9	0	0	0	0	0	0	0	0	26	11
porin	FBgn0004363	FBtr0080182	protein_coding	0	9	2	117	1	0	0	34	0	60	2	0	0	0	0	0	0	0	0	9	22
porin	FBgn0004363	FBtr0080183	protein_coding	0	10	2	131	11	1	4	49	0	52	2	0	0	0	0	0	0	0	0	9	15
porin	FBgn0004363	FBtr0100584	protein_coding	0	12	2	128	9	3	24	37	0	36	2	0	0	0	0	0	0	0	0	9	22
porin	FBgn0004363	FBtr0305260	protein_coding	0	10	2	105	11	0	3	49	0	15	2	0	0	0	1	0	0	0	0	9	27
porin	FBgn0004363	FBtr0332029	protein_coding	0	9	2	128	9	0	0	37	0	60	2	0	0	0	0	0	0	0	0	9	22
pot	FBgn0250871	FBtr0073594	protein_coding	0	32	2	62	1	0	0	1	0	60	2	0	0	0	5	0	0	0	0	27	5
pot	FBgn0250871	FBtr0073595	protein_coding	0	32	2	67	2	0	0	5	0	60	2	0	0	0	5	0	0	0	0	27	5
pot	FBgn0250871	FBtr0305609	protein_coding	0	32	2	67	2	0	0	5	0	60	2	0	0	0	5	0	0	0	0	27	5
ppan	FBgn0010770	FBtr0084012	protein_coding	0	25	4	28	0	0	0	12	0	9	4	0	0	0	3	0	0	0	0	23	9
ppk	FBgn0020258	FBtr0080638	protein_coding	0	60	9	113	13	0	1	36	0	23	9	0	0	0	7	0	0	0	0	55	45
ppk10	FBgn0065110	FBtr0100097	protein_coding	0	24	3	84	0	0	1	28	0	20	3	0	0	0	4	0	0	0	0	20	39
ppk11	FBgn0065109	FBtr0100831	protein_coding	0	51	44	147	61	0	0	19	0	21	44	0	0	0	5	0	0	0	0	46	51
ppk12	FBgn0034730	FBtr0071830	protein_coding	0	33	18	55	0	0	0	32	0	8	18	0	0	0	3	0	0	0	0	31	17
ppk13	FBgn0053508	FBtr0091448	protein_coding	0	4	1	39	1	0	0	11	0	10	1	0	0	0	1	0	0	0	0	3	18
ppk14	FBgn0031803	FBtr0346719	protein_coding	1	49	15	102	0	0	0	49	0	16	15	0	0	0	1	0	1	0	0	48	38
ppk15	FBgn0039424	FBtr0113295	protein_coding	0	50	9	89	0	0	0	28	0	30	9	0	0	0	7	0	0	0	0	44	37
ppk16	FBgn0065108	FBtr0100832	protein_coding	0	67	5	184	0	14	98	19	0	21	5	0	0	0	5	0	0	0	0	48	51
ppk17	FBgn0032602	FBtr0080933	protein_coding	1	24	6	73	0	0	1	42	0	7	6	0	0	0	2	0	1	0	0	22	25
ppk17	FBgn0032602	FBtr0343769	protein_coding	1	25	6	75	0	1	13	42	0	7	6	0	0	0	2	0	1	0	0	22	15
ppk18	FBgn0265001	FBtr0335505	protein_coding	0	28	17	168	0	0	0	12	0	129	17	0	0	0	4	0	0	0	0	25	30
ppk19	FBgn0039679	FBtr0085451	protein_coding	0	33	18	69	0	0	0	15	0	11	18	0	0	0	3	0	0	0	0	31	45
ppk20	FBgn0039676	FBtr0085466	protein_coding	0	46	25	82	0	0	0	43	0	8	25	0	0	0	4	0	0	0	0	44	33
ppk20	FBgn0039676	FBtr0332442	protein_coding	0	47	23	83	0	0	0	43	0	10	23	0	0	0	5	0	0	0	0	44	33
ppk20	FBgn0039676	FBtr0332443	protein_coding	0	47	23	83	0	0	0	43	0	10	23	0	0	0	5	0	0	0	0	44	33
ppk21	FBgn0039675	FBtr0085448	protein_coding	0	45	19	93	0	0	0	33	0	20	19	0	0	0	4	0	0	0	0	41	44
ppk21	FBgn0039675	FBtr0332440	protein_coding	0	45	19	93	0	0	0	33	0	20	19	0	0	0	4	0	0	0	0	41	44
ppk22	FBgn0051105	FBtr0273357	protein_coding	0	26	21	47	0	0	0	14	0	15	21	0	0	0	2	0	0	0	0	24	20
ppk22	FBgn0051105	FBtr0306088	protein_coding	0	4	6	49	1	0	0	28	0	0	6	0	0	0	0	0	0	0	0	4	20
ppk23	FBgn0030844	FBtr0074491	protein_coding	0	12	0	14	0	0	0	7	0	10	0	0	0	0	3	0	0	0	0	9	0
ppk23	FBgn0030844	FBtr0100574	protein_coding	1	10	3	12	0	0	0	7	0	6	3	0	0	0	1	0	1	0	0	9	0
ppk23	FBgn0030844	FBtr0112998	protein_coding	1	11	3	24	0	0	0	19	0	7	3	0	0	0	2	0	1	0	0	9	0
ppk23	FBgn0030844	FBtr0329827	protein_coding	0	13	0	33	0	0	0	26	0	11	0	0	0	0	4	0	0	0	0	9	0
ppk24	FBgn0039839	FBtr0085764	protein_coding	1	32	7	74	0	0	0	31	0	17	7	0	0	0	1	0	1	0	0	31	27
ppk25	FBgn0053349	FBtr0086169	protein_coding	0	16	8	16	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	16	11
ppk26	FBgn0035785	FBtr0332797	protein_coding	1	55	6	106	7	0	0	33	0	10	6	0	0	0	1	0	1	0	0	55	56
ppk27	FBgn0035458	FBtr0303094	protein_coding	1	28	29	89	0	2	9	26	0	4	29	0	0	0	2	0	1	0	0	25	51
ppk28	FBgn0030795	FBtr0074335	protein_coding	0	29	5	51	2	3	6	16	0	7	5	0	0	0	2	0	0	0	0	24	21
ppk29	FBgn0034965	FBtr0289967	protein_coding	0	19	6	104	6	0	10	29	0	53	6	0	0	0	6	0	0	0	0	13	11
ppk29	FBgn0034965	FBtr0289968	protein_coding	0	16	2	111	13	0	10	29	0	53	2	0	0	0	6	0	0	0	0	10	11
ppk29	FBgn0034965	FBtr0289969	protein_coding	0	16	2	111	13	0	10	29	0	53	2	0	0	0	6	0	0	0	0	10	11
ppk29	FBgn0034965	FBtr0289970	protein_coding	0	19	6	104	6	0	10	29	0	53	6	0	0	0	6	0	0	0	0	13	11
ppk29	FBgn0034965	FBtr0343344	protein_coding	0	16	3	110	12	0	10	29	0	53	3	0	0	0	6	0	0	0	0	10	11
ppk3	FBgn0050181	FBtr0072116	protein_coding	1	33	7	63	0	0	0	23	0	11	7	0	0	0	2	0	1	0	0	31	31
ppk30	FBgn0039677	FBtr0085449	protein_coding	0	38	16	103	19	0	2	33	0	9	16	0	0	0	3	0	0	0	0	36	42
ppk30	FBgn0039677	FBtr0332441	protein_coding	0	38	16	121	23	0	2	44	0	12	16	0	0	0	3	0	0	0	0	36	42
ppk31	FBgn0051065	FBtr0113383	protein_coding	1	45	5	101	0	0	0	33	0	47	5	0	0	0	8	1	0	0	0	39	27
ppk5	FBgn0053289	FBtr0305326	protein_coding	0	10	9	20	0	0	0	6	0	11	9	0	0	0	0	0	0	0	0	10	3
ppk5	FBgn0053289	FBtr0305327	protein_coding	0	6	6	27	0	0	0	20	0	4	6	0	0	0	0	0	0	0	0	6	3
ppk6	FBgn0034489	FBtr0086321	protein_coding	0	55	8	79	1	0	10	18	0	19	8	0	0	0	8	0	0	0	0	48	38
ppk7	FBgn0031802	FBtr0079281	protein_coding	0	57	12	104	0	0	0	49	0	16	12	0	0	0	5	0	0	0	0	52	44
ppk8	FBgn0052792	FBtr0307179	protein_coding	0	13	4	269	4	1	2	20	0	230	4	0	0	0	1	0	0	0	0	11	14
ppk8	FBgn0052792	FBtr0307180	protein_coding	0	15	5	54	4	0	0	20	0	15	5	0	0	0	0	0	0	0	0	15	15
ppk9	FBgn0085398	FBtr0112594	protein_coding	0	35	15	229	0	0	0	49	0	151	15	0	0	0	6	0	0	0	0	31	33
ppk9	FBgn0085398	FBtr0344888	protein_coding	0	35	15	229	0	0	0	49	0	151	15	0	0	0	6	0	0	0	0	31	33
ppl	FBgn0027945	FBtr0078412	protein_coding	0	1	3	28	4	0	0	5	0	1	3	0	0	0	0	0	0	0	0	1	18
pps	FBgn0082831	FBtr0082586	protein_coding	0	40	34	24	6	0	2	8	0	5	34	0	0	0	2	0	0	0	0	39	4
pps	FBgn0082831	FBtr0304744	protein_coding	0	40	34	24	6	0	2	8	0	5	34	0	0	0	2	0	0	0	0	39	4
pr	FBgn0003141	FBtr0089395	protein_coding	0	5	1	64	4	0	7	18	0	17	1	0	0	0	1	0	0	0	0	4	19
prage	FBgn0283741	FBtr0302654	protein_coding	0	9	2	167	3	2	9	4	0	144	2	0	0	0	0	0	0	0	0	7	7
prage	FBgn0283741	FBtr0302655	protein_coding	0	7	2	109	3	0	2	4	0	92	2	0	0	0	0	0	0	0	0	7	8
prage	FBgn0283741	FBtr0302656	protein_coding	0	8	2	72	3	1	4	4	0	52	2	0	0	0	0	0	0	0	0	7	9
prage	FBgn0283741	FBtr0302657	protein_coding	0	7	2	62	3	0	0	3	0	48	2	0	0	0	0	0	0	0	0	7	8
prage	FBgn0283741	FBtr0302658	protein_coding	0	9	2	242	3	2	14	4	0	215	2	0	0	0	0	0	0	0	0	7	6
prage	FBgn0283741	FBtr0302659	protein_coding	0	8	2	75	3	1	4	7	0	52	2	0	0	0	0	0	0	0	0	7	9
prage	FBgn0283741	FBtr0309966	protein_coding	0	7	2	660	3	0	5	4	0	646	2	0	0	0	0	0	0	0	0	7	2
prage	FBgn0283741	FBtr0309967	protein_coding	1	7	2	219	3	0	0	4	0	206	2	0	0	1	0	0	0	0	0	7	7
prage	FBgn0283741	FBtr0309968	protein_coding	0	7	2	251	3	0	0	4	0	234	2	0	0	0	0	0	0	0	0	7	10
prage	FBgn0283741	FBtr0309969	protein_coding	0	9	2	243	3	2	15	4	0	215	2	0	0	0	0	0	0	0	0	7	6
prage	FBgn0283741	FBtr0332901	protein_coding	0	8	2	75	3	1	4	7	0	52	2	0	0	0	0	0	0	0	0	7	9
prc	FBgn0028573	FBtr0076064	protein_coding	0	37	38	54	5	0	0	14	0	27	38	0	0	0	1	0	0	0	0	36	9
prd	FBgn0003145	FBtr0080298	protein_coding	0	23	3	106	5	0	3	33	0	10	3	0	0	0	0	0	0	0	0	23	55
prd	FBgn0003145	FBtr0080299	protein_coding	0	23	3	80	5	1	6	33	0	2	3	0	0	0	0	0	0	0	0	22	34
prd1	FBgn0037949	FBtr0082531	protein_coding	0	23	15	35	6	0	2	2	0	5	15	0	0	0	0	0	0	0	0	23	20
prd1	FBgn0037949	FBtr0333819	protein_coding	0	23	15	32	6	0	2	2	0	5	15	0	0	0	0	0	0	0	0	23	17
pre-lola-G	FBgn0264817	FBtr0347596	protein_coding	0	21	6	83	14	3	28	22	0	5	6	0	0	0	0	0	0	0	0	18	14
pre-lola-G	FBgn0264817	FBtr0347597	protein_coding	0	21	6	83	14	3	33	22	0	0	6	0	0	0	0	0	0	0	0	18	14
pre-mod(mdg4)-AA	FBgn0267650	FBtr0347108	protein_coding	0	19	1	110	0	10	51	26	0	5	1	0	0	0	3	0	0	0	0	6	31
pre-mod(mdg4)-AA	FBgn0267650	FBtr0433530	protein_coding	0	18	1	113	0	12	56	26	0	0	1	0	0	0	0	0	0	0	0	6	31
pre-mod(mdg4)-AB	FBgn0266171	FBtr0343751	protein_coding	0	7	0	67	19	2	12	25	0	4	0	0	0	0	0	0	0	0	0	5	7
pre-mod(mdg4)-AB	FBgn0266171	FBtr0433518	protein_coding	0	8	0	67	19	3	16	25	0	0	0	0	0	0	0	0	0	0	0	5	7
pre-mod(mdg4)-AD	FBgn0261841	FBtr0303407	protein_coding	1	8	0	98	4	6	31	37	0	17	0	0	0	1	2	0	0	0	0	0	12
pre-mod(mdg4)-AD	FBgn0261841	FBtr0433512	protein_coding	0	9	0	101	4	9	44	37	0	4	0	0	0	0	0	0	0	0	0	0	12
pre-mod(mdg4)-AE	FBgn0261842	FBtr0303406	protein_coding	0	11	1	93	4	4	25	37	0	17	1	0	0	0	2	0	0	0	0	5	12
pre-mod(mdg4)-AE	FBgn0261842	FBtr0433511	protein_coding	0	13	1	95	8	8	34	37	0	4	1	0	0	0	0	0	0	0	0	5	12
pre-mod(mdg4)-B	FBgn0266178	FBtr0343756	protein_coding	0	18	0	183	19	8	83	32	0	38	0	0	0	0	4	0	0	0	0	6	15
pre-mod(mdg4)-B	FBgn0266178	FBtr0347109	protein_coding	0	18	0	196	23	8	83	26	0	53	0	0	0	0	4	0	0	0	0	6	15
pre-mod(mdg4)-B	FBgn0266178	FBtr0433527	protein_coding	0	16	0	198	32	8	104	26	0	23	0	0	0	0	2	0	0	0	0	6	15
pre-mod(mdg4)-C	FBgn0266170	FBtr0343750	protein_coding	0	5	3	66	20	2	7	25	0	8	3	0	0	0	1	0	0	0	0	2	7
pre-mod(mdg4)-C	FBgn0266170	FBtr0433519	protein_coding	0	4	3	67	28	2	7	25	0	0	3	0	0	0	0	0	0	0	0	2	7
pre-mod(mdg4)-E	FBgn0266172	FBtr0343748	protein_coding	0	12	3	61	4	4	21	25	0	4	3	0	0	0	0	0	0	0	0	8	7
pre-mod(mdg4)-E	FBgn0266172	FBtr0343749	protein_coding	0	11	3	67	4	3	18	25	0	7	3	0	0	0	0	0	0	0	0	8	13
pre-mod(mdg4)-E	FBgn0266172	FBtr0433517	protein_coding	0	13	3	61	4	5	25	25	0	0	3	0	0	0	0	0	0	0	0	8	7
pre-mod(mdg4)-G	FBgn0267648	FBtr0347111	protein_coding	1	23	1	194	1	13	124	26	0	31	1	0	0	0	3	0	1	0	0	7	15
pre-mod(mdg4)-G	FBgn0267648	FBtr0433521	protein_coding	1	22	1	195	1	13	132	26	0	23	1	0	0	0	2	0	1	0	0	7	15
pre-mod(mdg4)-H	FBgn0267649	FBtr0347110	protein_coding	0	21	2	192	13	9	103	26	0	37	2	0	0	0	2	0	0	0	0	10	15
pre-mod(mdg4)-H	FBgn0267649	FBtr0433520	protein_coding	0	22	2	192	13	10	117	26	0	23	2	0	0	0	2	0	0	0	0	10	15
pre-mod(mdg4)-I	FBgn0266177	FBtr0343755	protein_coding	0	15	6	161	13	8	63	30	0	42	6	0	0	0	2	0	0	0	0	5	15
pre-mod(mdg4)-I	FBgn0266177	FBtr0433523	protein_coding	0	14	6	162	13	8	91	30	0	14	6	0	0	0	1	0	0	0	0	5	15
pre-mod(mdg4)-J	FBgn0266176	FBtr0343757	protein_coding	0	9	0	171	30	6	41	30	0	56	0	0	0	0	1	0	0	0	0	2	15
pre-mod(mdg4)-J	FBgn0266176	FBtr0433524	protein_coding	0	10	0	171	32	7	81	30	0	14	0	0	0	0	1	0	0	0	0	2	15
pre-mod(mdg4)-K	FBgn0266173	FBtr0343752	protein_coding	0	9	1	165	79	1	28	30	0	14	1	0	0	0	1	0	0	0	0	7	15
pre-mod(mdg4)-K	FBgn0266173	FBtr0433526	protein_coding	0	9	1	165	72	1	28	30	0	21	1	0	0	0	1	0	0	0	0	7	15
pre-mod(mdg4)-L	FBgn0266174	FBtr0343753	protein_coding	0	7	2	167	54	2	46	30	0	23	2	0	0	0	1	0	0	0	0	4	15
pre-mod(mdg4)-L	FBgn0266174	FBtr0433525	protein_coding	0	7	2	167	63	2	46	30	0	14	2	0	0	0	1	0	0	0	0	4	15
pre-mod(mdg4)-N	FBgn0267652	FBtr0347106	protein_coding	0	7	1	113	45	1	5	26	0	9	1	0	0	0	3	0	0	0	0	3	31
pre-mod(mdg4)-N	FBgn0267652	FBtr0433528	protein_coding	0	4	1	116	54	1	5	26	0	0	1	0	0	0	0	0	0	0	0	3	31
pre-mod(mdg4)-O	FBgn0267651	FBtr0347107	protein_coding	0	17	2	106	24	5	19	26	0	8	2	0	0	0	2	0	0	0	0	10	31
pre-mod(mdg4)-O	FBgn0267651	FBtr0433529	protein_coding	0	16	2	108	30	6	21	26	0	0	2	0	0	0	0	0	0	0	0	10	31
pre-mod(mdg4)-P	FBgn0266175	FBtr0343754	protein_coding	0	20	3	156	40	5	47	30	0	28	3	0	0	0	4	0	0	0	0	11	15
pre-mod(mdg4)-P	FBgn0266175	FBtr0433522	protein_coding	0	17	3	159	40	5	61	30	0	14	3	0	0	0	1	0	0	0	0	11	15
pre-mod(mdg4)-T	FBgn0261837	FBtr0346907	protein_coding	0	8	2	74	12	0	1	24	0	7	2	0	0	0	2	0	0	0	0	6	32
pre-mod(mdg4)-U	FBgn0261845	FBtr0303410	protein_coding	1	19	0	138	18	14	72	18	0	21	0	0	0	1	2	0	0	0	0	3	12
pre-mod(mdg4)-U	FBgn0261845	FBtr0433515	protein_coding	1	21	0	137	18	15	76	18	0	17	0	0	0	1	3	0	0	0	0	3	12
pre-mod(mdg4)-U	FBgn0261845	FBtr0445403	protein_coding	0	10	0	91	18	7	42	18	0	0	0	0	0	0	0	0	0	0	0	3	13
pre-mod(mdg4)-V	FBgn0261844	FBtr0303409	protein_coding	1	25	2	107	20	9	37	23	0	18	2	0	0	1	2	0	0	0	0	14	12
pre-mod(mdg4)-V	FBgn0261844	FBtr0433513	protein_coding	1	25	2	124	43	8	38	18	0	17	2	0	0	1	3	0	0	0	0	14	12
pre-mod(mdg4)-V	FBgn0261844	FBtr0445402	protein_coding	0	14	2	78	43	0	4	18	0	0	2	0	0	0	0	0	0	0	0	14	13
pre-mod(mdg4)-W	FBgn0261843	FBtr0303408	protein_coding	0	10	1	96	1	6	35	37	0	13	1	0	0	0	2	0	0	0	0	2	12
pre-mod(mdg4)-W	FBgn0261843	FBtr0433510	protein_coding	1	12	1	137	63	7	31	18	0	17	1	0	0	1	3	0	0	0	0	2	12
pre-mod(mdg4)-X	FBgn0261840	FBtr0303404	protein_coding	2	9	6	113	49	4	10	23	0	22	6	0	0	1	2	0	1	0	0	3	12
pre-mod(mdg4)-X	FBgn0261840	FBtr0433514	protein_coding	1	8	6	91	25	5	13	37	0	4	6	0	0	0	0	0	1	0	0	3	12
pre-mod(mdg4)-Y	FBgn0261839	FBtr0303405	protein_coding	1	7	1	85	27	1	3	30	0	17	1	0	0	1	3	0	0	0	0	3	12
pre-mod(mdg4)-Y	FBgn0261839	FBtr0433509	protein_coding	0	4	1	97	41	1	3	37	0	4	1	0	0	0	0	0	0	0	0	3	12
pre-mod(mdg4)-Z	FBgn0261838	FBtr0303402	protein_coding	0	7	0	77	5	0	11	24	0	7	0	0	0	0	2	0	0	0	0	5	32
prel	FBgn0033413	FBtr0300293	protein_coding	0	12	5	58	7	1	3	9	0	6	5	0	0	0	2	0	0	0	0	9	34
prel	FBgn0033413	FBtr0333003	protein_coding	0	12	5	58	7	1	3	9	0	6	5	0	0	0	2	0	0	0	0	9	34
prg	FBgn0285971	FBtr0079674	protein_coding	0	7	6	72	11	0	1	32	0	2	6	0	0	0	0	0	0	0	0	7	26
prg	FBgn0285971	FBtr0332008	protein_coding	0	7	6	73	14	0	1	30	0	2	6	0	0	0	0	0	0	0	0	7	26
prim	FBgn0034103	FBtr0087136	protein_coding	0	3	1	79	7	1	7	33	0	0	1	0	0	0	0	0	0	0	0	2	32
primo-1	FBgn0040077	FBtr0091747	protein_coding	0	17	2	96	1	6	21	44	0	13	2	0	0	0	2	0	0	0	0	9	19
primo-1	FBgn0040077	FBtr0091748	protein_coding	0	10	2	78	1	0	0	44	0	9	2	0	0	0	1	0	0	0	0	9	25
primo-2	FBgn0040076	FBtr0091746	protein_coding	0	16	6	90	12	3	4	44	0	13	6	0	0	0	2	0	0	0	0	11	19
prod	FBgn0014269	FBtr0086601	protein_coding	0	13	1	58	5	0	2	21	0	11	1	0	0	0	4	0	0	0	0	9	22
prom	FBgn0259210	FBtr0299698	protein_coding	0	33	16	230	4	2	5	22	0	183	16	0	0	0	5	0	0	0	0	26	21
prom	FBgn0259210	FBtr0299699	protein_coding	0	30	12	202	0	2	5	10	0	170	12	0	0	0	4	0	0	0	0	24	21
prom	FBgn0259210	FBtr0299700	protein_coding	0	36	18	225	4	2	5	22	0	178	18	0	0	0	5	0	0	0	0	29	21
prom	FBgn0259210	FBtr0343482	protein_coding	0	36	18	225	4	2	5	22	0	178	18	0	0	0	5	0	0	0	0	29	21
promL	FBgn0026189	FBtr0073118	protein_coding	0	71	11	413	39	0	3	48	0	302	11	0	0	0	6	0	0	0	0	67	25
promL	FBgn0026189	FBtr0073119	protein_coding	0	71	11	373	17	0	2	30	0	303	11	0	0	0	6	0	0	0	0	67	25
promL	FBgn0026189	FBtr0073120	protein_coding	0	72	11	368	17	1	6	30	0	298	11	0	0	0	6	0	0	0	0	67	21
promL	FBgn0026189	FBtr0306258	protein_coding	0	71	11	421	42	0	3	53	0	302	11	0	0	0	6	0	0	0	0	67	25
promL	FBgn0026189	FBtr0333895	protein_coding	0	73	11	237	4	1	5	30	0	161	11	0	0	0	7	0	0	0	0	67	42
promL	FBgn0026189	FBtr0337056	protein_coding	0	72	11	368	17	1	6	30	0	298	11	0	0	0	6	0	0	0	0	67	21
promL	FBgn0026189	FBtr0479933	protein_coding	0	67	17	307	3	0	3	36	0	244	17	0	0	0	7	0	0	0	0	62	25
pros	FBgn0004595	FBtr0304603	protein_coding	0	30	10	833	191	0	14	20	0	596	10	0	0	0	2	0	0	0	0	28	14
pros	FBgn0004595	FBtr0304604	protein_coding	0	32	10	899	191	0	21	20	0	661	10	0	0	0	2	0	0	0	0	30	8
pros	FBgn0004595	FBtr0304605	protein_coding	0	27	5	114	17	0	1	12	0	71	5	0	0	0	0	0	0	0	0	27	13
pros	FBgn0004595	FBtr0304606	protein_coding	0	29	5	145	39	0	1	23	0	69	5	0	0	0	0	0	0	0	0	29	13
pros	FBgn0004595	FBtr0304607	protein_coding	0	27	5	114	17	0	1	12	0	71	5	0	0	0	0	0	0	0	0	27	13
pros	FBgn0004595	FBtr0304608	protein_coding	0	33	10	859	191	3	28	20	0	617	10	0	0	0	2	0	0	0	0	28	5
prt	FBgn0043005	FBtr0113347	protein_coding	0	19	21	63	3	1	4	13	0	6	21	0	0	0	1	0	0	0	0	18	37
prtp	FBgn0030329	FBtr0073551	protein_coding	0	13	5	16	6	0	0	1	0	8	5	0	0	0	0	0	0	0	0	13	1
prtp	FBgn0030329	FBtr0303334	protein_coding	0	13	5	18	6	0	0	1	0	8	5	0	0	0	0	0	0	0	0	13	3
prtp	FBgn0030329	FBtr0303335	protein_coding	0	13	5	18	6	0	0	1	0	8	5	0	0	0	0	0	0	0	0	13	3
prtp	FBgn0030329	FBtr0332954	protein_coding	0	14	5	16	6	1	3	1	0	5	5	0	0	0	0	0	0	0	0	13	1
ps	FBgn0261552	FBtr0082037	protein_coding	0	4	0	184	24	0	1	9	0	133	0	0	0	0	0	0	0	0	0	4	17
ps	FBgn0261552	FBtr0082038	protein_coding	0	6	0	137	11	0	0	2	0	113	0	0	0	0	2	0	0	0	0	4	13
ps	FBgn0261552	FBtr0082039	protein_coding	0	6	0	137	11	0	0	2	0	113	0	0	0	0	2	0	0	0	0	4	13
ps	FBgn0261552	FBtr0111027	protein_coding	2	9	0	371	11	3	10	2	0	347	0	0	2	0	1	0	0	0	0	5	4
ps	FBgn0261552	FBtr0111028	protein_coding	0	9	0	245	11	3	10	2	0	220	0	0	0	0	1	0	0	0	0	5	3
ps	FBgn0261552	FBtr0111029	protein_coding	0	9	0	366	11	3	13	2	0	332	0	0	0	0	1	0	0	0	0	5	9
ps	FBgn0261552	FBtr0111030	protein_coding	0	6	0	146	24	0	0	9	0	102	0	0	0	0	2	0	0	0	0	4	13
ps	FBgn0261552	FBtr0111031	protein_coding	0	4	0	175	11	0	1	2	0	144	0	0	0	0	0	0	0	0	0	4	17
ps	FBgn0261552	FBtr0111032	protein_coding	0	9	0	288	48	3	10	8	0	220	0	0	0	0	1	0	0	0	0	5	3
ps	FBgn0261552	FBtr0302691	protein_coding	0	6	3	134	11	0	0	2	0	110	3	0	0	0	2	0	0	0	0	4	13
ps	FBgn0261552	FBtr0302692	protein_coding	1	7	0	416	48	2	8	8	0	349	0	0	1	0	0	0	0	0	0	5	4
ps	FBgn0261552	FBtr0302693	protein_coding	1	8	0	373	11	3	10	2	0	347	0	0	1	0	0	0	0	0	0	5	4
ps	FBgn0261552	FBtr0302694	protein_coding	1	8	0	245	11	3	10	2	0	220	0	0	1	0	0	0	0	0	0	5	3
ps	FBgn0261552	FBtr0302695	protein_coding	2	9	0	371	11	3	10	2	0	347	0	0	2	0	1	0	0	0	0	5	4
ps	FBgn0261552	FBtr0334303	protein_coding	0	4	0	175	11	0	1	2	0	144	0	0	0	0	0	0	0	0	0	4	17
ps	FBgn0261552	FBtr0334304	protein_coding	0	5	3	193	11	1	4	2	0	164	3	0	0	0	0	0	0	0	0	4	12
ps	FBgn0261552	FBtr0344283	protein_coding	0	6	2	178	48	0	0	8	0	111	2	0	0	0	2	0	0	0	0	4	13
ps	FBgn0261552	FBtr0344284	protein_coding	0	5	2	194	11	1	4	2	0	165	2	0	0	0	0	0	0	0	0	4	12
psd	FBgn0086265	FBtr0079238	protein_coding	0	36	17	56	2	0	5	6	0	1	17	0	0	0	1	0	0	0	0	35	43
psd	FBgn0086265	FBtr0333227	protein_coding	0	35	17	19	2	0	1	6	0	0	17	0	0	0	0	0	0	0	0	35	10
psh	FBgn0030926	FBtr0074629	protein_coding	1	30	5	62	4	0	2	20	0	27	5	0	0	1	8	0	0	0	0	23	16
psidin	FBgn0243511	FBtr0083829	protein_coding	0	52	8	72	9	1	2	22	0	32	8	0	0	0	4	0	0	0	0	48	10
psq	FBgn0263102	FBtr0088275	protein_coding	0	32	7	932	33	1	15	0	0	878	7	0	0	0	2	0	0	0	0	29	8
psq	FBgn0263102	FBtr0088276	protein_coding	0	32	7	932	33	1	15	0	0	878	7	0	0	0	2	0	0	0	0	29	8
psq	FBgn0263102	FBtr0088277	protein_coding	0	15	1	783	33	0	14	0	0	728	1	0	0	0	2	0	0	0	0	13	10
psq	FBgn0263102	FBtr0088278	protein_coding	0	15	1	468	33	0	20	0	0	407	1	0	0	0	2	0	0	0	0	13	10
psq	FBgn0263102	FBtr0088279	protein_coding	0	16	1	780	33	0	24	0	0	715	1	0	0	0	3	0	0	0	0	13	10
psq	FBgn0263102	FBtr0088280	protein_coding	0	15	1	780	33	0	20	0	0	719	1	0	0	0	2	0	0	0	0	13	10
psq	FBgn0263102	FBtr0088281	protein_coding	0	16	1	467	33	0	15	0	0	412	1	0	0	0	3	0	0	0	0	13	10
